<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,19990514,000000,9.34274,9.46637,9.06916,9.1821,145899.37706947,0
CDR,D,19990517,000000,9.03135,9.10668,9.03135,9.10668,189232.73474475,0
CDR,D,19990518,000000,9.21961,9.46637,9.21961,9.41787,155814.59406663,0
CDR,D,19990519,000000,9.46637,9.61583,9.46637,9.5406,191875.71494289,0
CDR,D,19990520,000000,9.65443,9.70194,9.5406,9.61583,213349.9290528,0
CDR,D,19990521,000000,9.5406,9.5406,9.38026,9.38026,195004.65594964,0
CDR,D,19990524,000000,9.38026,9.46637,9.38026,9.46637,141022.59365341,0
CDR,D,19990525,000000,9.26772,9.26772,9.1821,9.21961,87830.596538728,0
CDR,D,19990526,000000,9.14459,9.41787,9.14459,9.21961,89086.416258258,0
CDR,D,19990527,000000,9.26772,9.34274,9.14459,9.14459,81781.849426236,0
CDR,D,19990528,000000,9.06916,9.14459,9.06916,9.10668,129902.07261329,0
CDR,D,19990531,000000,9.03135,9.06916,8.94633,8.98424,177764.66584983,0
CDR,D,19990601,000000,9.03135,9.1821,9.03135,9.14459,76503.971538202,0
CDR,D,19990602,000000,9.14459,9.21961,9.10668,9.14459,106954.8213746,0
CDR,D,19990607,000000,9.26772,9.30523,9.1821,9.21961,61725.105200883,0
CDR,D,19990608,000000,9.14459,9.14459,9.03135,9.03135,76871.725663632,0
CDR,D,19990609,000000,8.94633,9.06916,8.94633,9.06916,239785.79291541,0
CDR,D,19990610,000000,9.06916,9.1821,9.03135,9.06916,81856.612627559,0
CDR,D,19990611,000000,9.06916,9.1821,9.06916,9.14459,266812.69019389,0
CDR,D,19990614,000000,9.14459,9.34274,9.06916,9.21961,175537.93482662,0
CDR,D,19990615,000000,9.1821,9.50299,9.1821,9.41787,228874.40677629,0
CDR,D,19990616,000000,9.5406,9.73955,9.5406,9.70194,276237.90512833,0
CDR,D,19990617,000000,9.73955,9.85239,9.46637,9.50299,286447.12336312,0
CDR,D,19990618,000000,9.65443,9.65443,9.41787,9.46637,247303.53590256,0
CDR,D,19990621,000000,9.73955,9.73955,9.5406,9.65443,206230.24959703,0
CDR,D,19990622,000000,9.34274,9.34274,9.26772,9.30523,145418.46782853,0
CDR,D,19990623,000000,9.30523,9.30523,9.14459,9.21961,287641.31395724,0
CDR,D,19990624,000000,9.14459,9.26772,8.98424,9.14459,194980.40842489,0
CDR,D,19990625,000000,8.94633,9.38026,8.94633,9.26772,581667.80943292,0
CDR,D,19990628,000000,9.26772,9.46637,9.26772,9.34274,106135.45710063,0
CDR,D,19990629,000000,9.46637,9.46637,9.21961,9.21961,83488.26898077,0
CDR,D,19990630,000000,9.38026,9.38026,9.1821,9.1821,189948.03672498,0
CDR,D,19990701,000000,9.30523,9.34274,9.1821,9.30523,163031.26362142,0
CDR,D,19990702,000000,9.34274,9.34274,9.21961,9.26772,88806.55941006,0
CDR,D,19990705,000000,9.30523,9.34274,9.21961,9.34274,71572.631191439,0
CDR,D,19990706,000000,9.26772,9.26772,9.10668,9.26772,59802.478550629,0
CDR,D,19990707,000000,10.1365,10.1365,9.5406,9.61583,2463796.041781,0
CDR,D,19990708,000000,9.5406,9.5406,9.26772,9.30523,586317.27230442,0
CDR,D,19990709,000000,9.34274,9.34274,9.21961,9.30523,196835.34406854,0
CDR,D,19990712,000000,9.41787,9.50299,9.38026,9.46637,226312.25166066,0
CDR,D,19990713,000000,9.46637,9.46637,9.21961,9.30523,135100.13573234,0
CDR,D,19990714,000000,9.34274,9.46637,9.34274,9.41787,87573.976901752,0
CDR,D,19990715,000000,9.34274,9.38026,9.26772,9.34274,101069.74505419,0
CDR,D,19990716,000000,9.46637,9.77617,9.46637,9.61583,188886.19720348,0
CDR,D,19990719,000000,9.65443,9.65443,9.41787,9.50299,112699.46411414,0
CDR,D,19990720,000000,9.5406,9.65443,9.5406,9.57821,98555.074674539,0
CDR,D,19990721,000000,9.46637,9.46637,9.26772,9.34274,95303.885730493,0
CDR,D,19990722,000000,9.34274,9.41787,9.21961,9.26772,116464.90264567,0
CDR,D,19990723,000000,9.34274,9.34274,9.26772,9.30523,120284.89810789,0
CDR,D,19990726,000000,9.34274,9.34274,9.10668,9.10668,47562.530117718,0
CDR,D,19990727,000000,9.1821,9.46637,9.10668,9.41787,122609.62954364,0
CDR,D,19990728,000000,9.34274,9.50299,9.30523,9.30523,52295.849012327,0
CDR,D,19990729,000000,9.26772,9.26772,9.03135,9.03135,69299.425745789,0
CDR,D,19990730,000000,9.06916,9.1821,9.06916,9.1821,90623.103139517,0
CDR,D,19990802,000000,9.26772,9.26772,9.14459,9.1821,67789.007016346,0
CDR,D,19990803,000000,9.14459,9.14459,9.06916,9.10668,77082.881191694,0
CDR,D,19990804,000000,9.10668,9.14459,9.03135,9.10668,82051.60313912,0
CDR,D,19990805,000000,9.03135,9.03135,8.94633,8.94633,77151.58251183,0
CDR,D,19990806,000000,8.94633,9.14459,8.94633,9.03135,148564.58416531,0
CDR,D,19990809,000000,8.94633,8.98424,8.90862,8.90862,126707.461227,0
CDR,D,19990810,000000,8.98424,8.98424,8.8332,8.8332,66600.878303419,0
CDR,D,19990811,000000,8.90862,8.98424,8.8332,8.94633,50114.582098034,0
CDR,D,19990812,000000,8.98424,9.10668,8.98424,9.10668,58969.980200755,0
CDR,D,19990813,000000,9.10668,9.38026,9.03135,9.30523,97898.370879129,0
CDR,D,19990816,000000,9.30523,9.34274,9.26772,9.30523,98858.168733959,0
CDR,D,19990817,000000,9.34274,9.34274,9.26772,9.30523,100294.83457561,0
CDR,D,19990818,000000,9.61583,9.89,9.5406,9.57821,266694.48351072,0
CDR,D,19990819,000000,9.5406,9.65443,9.50299,9.57821,136380.20297662,0
CDR,D,19990820,000000,9.61583,9.70194,9.57821,9.65443,134860.6914254,0
CDR,D,19990823,000000,9.73955,10.4473,9.73955,10.4473,534711.46743404,0
CDR,D,19990824,000000,10.3255,10.758,10.3255,10.4473,811580.81851949,0
CDR,D,19990825,000000,10.5601,10.8432,10.5601,10.6452,477908.60975814,0
CDR,D,19990826,000000,10.6452,10.6452,10.2493,10.3255,222603.39068689,0
CDR,D,19990827,000000,10.3255,10.8432,10.3255,10.8432,225197.87583553,0
CDR,D,19990830,000000,10.8432,11.0421,10.758,10.8432,328100.32963568,0
CDR,D,19990831,000000,10.5601,10.758,10.5601,10.758,160514.57261471,0
CDR,D,19990901,000000,10.758,11.4281,10.758,11.3529,464393.6456486,0
CDR,D,19990902,000000,11.3529,11.3529,11.0421,11.2401,463776.34408092,0
CDR,D,19990903,000000,11.4281,12.1467,11.4281,12.023,691227.21909147,0
CDR,D,19990906,000000,11.9468,12.3348,11.6271,12.1467,529544.72403446,0
CDR,D,19990907,000000,12.221,12.5327,11.9468,12.023,385809.43854925,0
CDR,D,19990908,000000,11.9468,11.9468,11.5509,11.5509,388049.30364836,0
CDR,D,19990909,000000,11.6271,11.825,11.5509,11.5509,242695.49588585,0
CDR,D,19990910,000000,11.7488,11.9468,11.5509,11.7488,207280.97566968,0
CDR,D,19990913,000000,11.5509,11.5509,11.154,11.154,275300.33417119,0
CDR,D,19990914,000000,11.154,11.154,10.8432,10.956,341923.4393723,0
CDR,D,19990915,000000,10.758,10.956,10.0503,10.758,333446.90884385,0
CDR,D,19990916,000000,10.3255,10.5601,10.2493,10.3255,325583.63862896,0
CDR,D,19990917,000000,10.5601,10.8432,10.5601,10.6452,348875.40678186,0
CDR,D,19990920,000000,10.758,10.758,10.3255,10.3255,193256.81354032,0
CDR,D,19990921,000000,10.2493,10.4473,10.0503,10.2493,249979.85644724,0
CDR,D,19990922,000000,9.85239,9.85239,9.65443,9.65443,353382.41544544,0
CDR,D,19990923,000000,9.65443,10.0503,9.65443,9.89,131371.06848794,0
CDR,D,19990924,000000,9.5406,9.5406,9.21961,9.41787,213577.24959737,0
CDR,D,19990927,000000,9.5406,9.57821,9.41787,9.5406,130703.25124369,0
CDR,D,19990928,000000,9.70194,9.70194,9.41787,9.46637,101214.21988918,0
CDR,D,19990929,000000,9.5406,9.5406,9.21961,9.38026,94152.128304697,0
CDR,D,19990930,000000,9.26772,9.46637,9.14459,9.38026,141857.11263034,0
CDR,D,19991001,000000,9.5406,9.5406,9.30523,9.38026,98618.724427017,0
CDR,D,19991004,000000,9.38026,9.61583,9.38026,9.57821,179413.49753307,0
CDR,D,19991005,000000,9.73955,9.97512,9.73955,9.77617,133110.82838901,0
CDR,D,19991006,000000,9.73955,10.0503,9.73955,10.0503,142112.72195379,0
CDR,D,19991007,000000,10.0503,10.088,9.85239,9.97512,225463.58829429,0
CDR,D,19991008,000000,9.9385,10.2493,9.9385,10.088,269811.30075509,0
CDR,D,19991011,000000,10.0503,10.1365,9.85239,9.9385,185281.39852345,0
CDR,D,19991012,000000,9.9385,9.9385,9.65443,9.70194,46743.165843752,0
CDR,D,19991013,000000,9.65443,9.65443,9.50299,9.57821,100925.2702192,0
CDR,D,19991014,000000,9.57821,9.9385,9.57821,9.70194,168342.48185599,0
CDR,D,19991015,000000,9.77617,9.77617,9.38026,9.5406,141932.8861452,0
CDR,D,19991018,000000,9.46637,9.61583,9.46637,9.46637,161636.02063456,0
CDR,D,19991019,000000,9.57821,9.77617,9.5406,9.73955,150938.8209641,0
CDR,D,19991020,000000,9.81379,10.0503,9.81379,10.0503,173784.03053611,0
CDR,D,19991021,000000,10.088,10.088,9.89,9.9385,268679.74959992,0
CDR,D,19991022,000000,10.088,10.4473,10.088,10.2493,135736.63325712,0
CDR,D,19991025,000000,10.2493,10.2493,9.97512,10.1365,149452.64975941,0
CDR,D,19991026,000000,10.0503,10.1365,9.9385,10.1365,67806.18234638,0
CDR,D,19991027,000000,9.9385,10.2107,9.9385,10.1365,180729.93606449,0
CDR,D,19991028,000000,9.9385,10.1365,9.9385,10.1365,103489.4459619,0
CDR,D,19991029,000000,10.1731,10.2107,10.088,10.1365,86161.558584855,0
CDR,D,19991102,000000,10.0503,10.0503,9.9385,10.0127,56157.267329338,0
CDR,D,19991103,000000,9.97512,10.1731,9.97512,10.1365,91596.035070255,0
CDR,D,19991104,000000,10.0503,10.0503,9.70194,9.73955,72141.437709617,0
CDR,D,19991105,000000,9.65443,9.73955,9.30523,9.65443,136808.57591394,0
CDR,D,19991108,000000,9.57821,9.57821,9.38026,9.41787,116129.47855324,0
CDR,D,19991109,000000,9.46637,9.65443,9.46637,9.50299,87962.947611341,0
CDR,D,19991110,000000,9.06916,9.30523,9.06916,9.14459,79387.406356818,0
CDR,D,19991115,000000,9.14459,9.34274,9.14459,9.34274,91453.580862328,0
CDR,D,19991116,000000,9.38026,9.61583,9.38026,9.50299,54480.146867214,0
CDR,D,19991117,000000,9.50299,9.61583,9.46637,9.46637,66752.425333129,0
CDR,D,19991118,000000,9.57821,9.9385,9.57821,9.85239,111363.82962563,0
CDR,D,19991119,000000,9.97512,10.4473,9.97512,10.4473,362322.67988479,0
CDR,D,19991122,000000,10.6066,11.154,10.6066,10.956,264779.93936872,0
CDR,D,19991123,000000,10.758,11.154,10.758,10.9936,813291.27932815,0
CDR,D,19991124,000000,11.154,12.1467,11.154,12.0992,536371.41256613,0
CDR,D,19991125,000000,11.9468,12.221,11.7488,11.9468,831039.45713426,0
CDR,D,19991126,000000,11.9468,12.023,11.6271,11.6271,524716.4356679,0
CDR,D,19991129,000000,11.3163,11.7488,11.3163,11.4281,577740.72073637,0
CDR,D,19991130,000000,11.8627,12.0992,11.8627,12.023,497112.64936299,0
CDR,D,19991201,000000,12.2972,13.0049,12.2972,12.9296,813746.93073082,0
CDR,D,19991202,000000,13.0514,13.089,12.7307,13.0049,718065.18773958,0
CDR,D,19991203,000000,12.8158,13.1276,12.7307,13.1276,580889.86801374,0
CDR,D,19991206,000000,13.0514,13.3622,13.0514,13.3256,395932.78013388,0
CDR,D,19991207,000000,13.3256,13.3256,12.8534,13.0514,245943.6538893,0
CDR,D,19991208,000000,13.1276,13.1276,12.7307,12.9296,600697.06479684,0
CDR,D,19991209,000000,12.9296,13.2494,12.7673,13.1642,298427.42121846,0
CDR,D,19991210,000000,13.3256,13.3256,13.0514,13.2028,448568.09449275,0
CDR,D,19991213,000000,13.3256,14.9013,13.3256,14.8261,556848.44722055,0
CDR,D,19991214,000000,14.5895,14.8627,13.5987,13.7591,1125887.337511,0
CDR,D,19991215,000000,13.9204,14.0709,13.2494,13.7967,429304.44638955,0
CDR,D,19991216,000000,13.8343,13.9204,13.675,13.7967,330631.16503184,0
CDR,D,19991217,000000,14.1085,14.1085,13.8343,14.1085,592106.36883935,0
CDR,D,19991220,000000,14.2312,14.2312,14.0333,14.1085,297379.7260864,0
CDR,D,19991221,000000,14.1085,14.1085,13.7967,13.9204,487635.90843846,0
CDR,D,19991222,000000,14.1085,14.7034,14.1085,14.7034,375887.14935737,0
CDR,D,19991223,000000,14.7034,15.3358,14.7034,15.2121,687498.15184707,0
CDR,D,19991227,000000,15.2982,15.807,15.2982,15.6941,567938.65885473,0
CDR,D,19991228,000000,15.4962,15.9297,14.9389,14.9389,441566.62172015,0
CDR,D,19991229,000000,15.609,16.3167,15.609,16.3167,471177.90101196,0
CDR,D,20000103,000000,17.1481,18.4873,17.1481,18.4873,684666.24301856,0
CDR,D,20000104,000000,17.6569,18.4111,17.6569,18.2132,742722.89978693,0
CDR,D,20000105,000000,17.1095,18.2894,17.1095,17.7044,824582.54335508,0
CDR,D,20000106,000000,18.2894,18.4111,17.9776,18.4111,683531.6609228,0
CDR,D,20000107,000000,19.194,20.6965,19.194,20.6965,1120707.4600355,0
CDR,D,20000110,000000,21.0925,24.0836,21.0925,23.2621,567178.90307911,0
CDR,D,20000111,000000,23.178,24.3677,22.1961,23.8857,1704988.9505741,0
CDR,D,20000112,000000,23.178,23.3769,22.8662,22.98,1030108.6044207,0
CDR,D,20000113,000000,22.8662,23.8857,22.4703,22.8662,727712.67165092,0
CDR,D,20000114,000000,22.8662,22.8662,21.0925,21.8002,575308.89606629,0
CDR,D,20000117,000000,21.8002,22.2723,21.2904,22.2723,439245.93153853,0
CDR,D,20000118,000000,22.0743,22.4703,20.6965,21.2053,364187.71866376,0
CDR,D,20000119,000000,20.2996,20.3838,19.393,20.2996,628973.71991366,0
CDR,D,20000120,000000,20.2996,20.2996,19.7147,19.9037,437232.37667045,0
CDR,D,20000121,000000,19.7523,20.1017,19.7147,19.8275,362234.78260756,0
CDR,D,20000124,000000,19.7147,19.7147,18.6091,18.808,470155.46371818,0
CDR,D,20000125,000000,18.6853,18.6853,17.5064,17.8925,810416.93733132,0
CDR,D,20000126,000000,18.1389,19.1574,18.1389,18.8832,849255.4101054,0
CDR,D,20000127,000000,18.8832,20.1017,18.8832,20.1017,795684.54541645,0
CDR,D,20000128,000000,19.7889,21.0925,19.7147,20.3838,1202137.7203528,0
CDR,D,20000131,000000,19.9037,21.4884,19.9037,21.2904,703031.72239235,0
CDR,D,20000201,000000,21.8754,24.4805,21.8754,24.4805,990977.14072254,0
CDR,D,20000202,000000,24.0836,26.377,24.0836,25.981,1376016.7203609,0
CDR,D,20000203,000000,26.4522,30.4341,26.4522,29.4433,665508.67783615,0
CDR,D,20000204,000000,29.0563,31.417,27.4341,29.2454,833468.25086374,0
CDR,D,20000207,000000,28.9346,31.8129,28.0655,31.3408,1454449.3804305,0
CDR,D,20000208,000000,31.8129,34.616,31.8129,34.2191,1085827.3956774,0
CDR,D,20000209,000000,35.003,40.0143,35.003,37.2112,1337667.239336,0
CDR,D,20000210,000000,35.003,38.787,35.003,37.6081,979240.32842826,0
CDR,D,20000211,000000,38.5128,40.2123,37.2112,37.4092,1339524.1956067,0
CDR,D,20000214,000000,35.003,37.4092,35.003,37.2963,633329.18154753,0
CDR,D,20000215,000000,38.4,38.4,36.5035,37.2963,815429.1027606,0
CDR,D,20000216,000000,38.202,38.202,37.0133,38.202,440857.38162111,0
CDR,D,20000217,000000,37.8061,39.6174,37.2963,39.1839,644494.15638303,0
CDR,D,20000218,000000,40.2123,42.3829,40.2123,41.986,836559.81026983,0
CDR,D,20000221,000000,39.8154,43.3638,39.8154,43.1658,582654.8857531,0
CDR,D,20000222,000000,43.7597,50.2626,43.7597,49.8667,990782.15021098,0
CDR,D,20000223,000000,48.091,57.7553,48.091,53.4151,626654.04004557,0
CDR,D,20000224,000000,52.8202,59.7191,52.8202,59.7191,1640096.5124523,0
CDR,D,20000225,000000,58.1423,58.1423,52.6312,54.7919,1871992.767001,0
CDR,D,20000228,000000,52.4332,54.5939,47.8931,53.811,1521646.3437174,0
CDR,D,20000229,000000,57.5574,62.4846,55.7837,61.6917,1175131.0293449,0
CDR,D,20000301,000000,63.2675,67.8067,63.2675,67.6077,1223616.9860304,0
CDR,D,20000302,000000,69.5794,72.336,64.0603,64.8531,1390964.3090579,0
CDR,D,20000303,000000,62.8805,68.9855,62.8805,68.2016,867163.21744947,0
CDR,D,20000306,000000,68.9855,68.9855,63.0784,63.4654,791185.61926112,0
CDR,D,20000307,000000,62.6825,65.0412,62.6825,63.6634,639800.23971615,0
CDR,D,20000308,000000,60.7099,63.4654,60.7099,61.6917,598601.67453272,0
CDR,D,20000309,000000,63.8614,67.8067,63.4654,67.2118,1004978.0656407,0
CDR,D,20000310,000000,70.1663,75.1004,69.9763,72.5339,1406296.8272104,0
CDR,D,20000313,000000,68.5896,68.5896,62.0877,63.8614,1098606.8515361,0
CDR,D,20000314,000000,65.6361,69.1845,65.2392,68.2016,613433.07717367,0
CDR,D,20000315,000000,63.0784,64.8531,62.6825,63.2675,318478.10356263,0
CDR,D,20000316,000000,66.4289,67.6077,63.2675,66.4289,317648.63615335,0
CDR,D,20000317,000000,69.3824,69.3824,64.6542,65.4381,279501.21783475,0
CDR,D,20000320,000000,65.4381,65.4381,63.2675,63.6634,250816.39605124,0
CDR,D,20000321,000000,62.6825,63.4654,60.314,61.1068,303585.07179626,0
CDR,D,20000322,000000,63.0784,63.0784,60.7099,62.0877,313359.85521256,0
CDR,D,20000323,000000,62.6825,62.6825,61.1068,61.8897,178738.6080941,0
CDR,D,20000324,000000,62.0877,63.8614,61.3047,63.2675,746139.78015012,0
CDR,D,20000327,000000,64.8531,64.8531,63.6634,64.2583,260536.62253684,0
CDR,D,20000328,000000,63.6634,64.0603,63.0784,63.4654,192707.20297924,0
CDR,D,20000329,000000,60.7099,60.7099,56.9625,59.531,247455.08293227,0
CDR,D,20000330,000000,55.7837,55.7837,49.6687,50.2626,721659.8832843,0
CDR,D,20000331,000000,50.0647,50.6595,46.7142,50.0647,489388.80241544,0
CDR,D,20000403,000000,50.0647,50.0647,44.7416,45.1375,321082.69184658,0
CDR,D,20000404,000000,42.9678,47.1101,40.9952,45.7323,702141.63617118,0
CDR,D,20000405,000000,45.1375,45.1375,40.7972,41.5901,601013.29293217,0
CDR,D,20000406,000000,42.1839,44.3447,42.1839,43.5617,813687.32223246,0
CDR,D,20000407,000000,44.1467,45.1375,43.3638,44.5436,493742.24342224,0
CDR,D,20000410,000000,45.3364,45.3364,42.3829,43.1658,351800.26445526,0
CDR,D,20000411,000000,40.7972,40.7972,37.4092,38.589,333360.02188015,0
CDR,D,20000412,000000,40.9952,42.3829,40.4102,40.4102,270005.28095312,0
CDR,D,20000413,000000,38.004,40.7972,38.004,40.2123,435194.57427761,0
CDR,D,20000414,000000,40.4102,42.1839,39.3818,40.4102,407420.0449859,0
CDR,D,20000417,000000,36.5035,36.5035,33.7093,35.7948,421281.5466367,0
CDR,D,20000418,000000,38.202,38.202,36.3046,37.6081,456669.79870105,0
CDR,D,20000419,000000,38.202,38.202,36.2303,36.6263,374649.51528141,0
CDR,D,20000420,000000,36.2303,36.8242,35.7948,36.6263,274429.44390712,0
CDR,D,20000425,000000,34.805,35.003,34.0211,34.5309,206241.36304587,0
CDR,D,20000426,000000,34.616,34.616,32.4444,32.4444,316875.74630183,0
CDR,D,20000427,000000,31.8129,32.5206,29.4433,30.0382,581615.27312929,0
CDR,D,20000428,000000,31.0201,32.4444,31.0201,31.9356,658980.03179624,0
CDR,D,20000504,000000,30.0382,30.831,29.6413,30.0382,279007.17451789,0
CDR,D,20000505,000000,29.1325,29.1325,27.5568,28.3397,496887.34944549,0
CDR,D,20000508,000000,27.9527,27.9527,26.377,26.8491,221105.09571983,0
CDR,D,20000509,000000,26.8491,28.0655,26.566,27.8676,242063.03961519,0
CDR,D,20000510,000000,28.2635,30.35,28.2635,30.2362,1332296.4126031,0
CDR,D,20000511,000000,30.2362,36.5035,30.2362,35.3989,996959.20714195,0
CDR,D,20000512,000000,37.8061,41.986,36.6263,41.986,1851124.74101,0
CDR,D,20000515,000000,41.5901,45.5344,40.2123,41.1932,1524779.3259783,0
CDR,D,20000516,000000,43.5617,45.1375,42.7689,43.1658,907310.04624671,0
CDR,D,20000517,000000,41.5901,41.5901,38.9849,39.3818,552550.57345797,0
CDR,D,20000518,000000,38.787,40.6082,38.787,40.0143,555376.4204053,0
CDR,D,20000519,000000,38.9849,39.3818,37.6081,37.8813,468021.68153986,0
CDR,D,20000522,000000,37.6081,38.004,35.7948,35.7948,494022.10027044,0
CDR,D,20000523,000000,36.8994,36.8994,35.003,35.003,600965.80819619,0
CDR,D,20000524,000000,33.2293,34.0211,31.218,32.7186,543114.2450747,0
CDR,D,20000525,000000,34.1349,35.1257,33.4272,34.5309,778897.1757787,0
CDR,D,20000526,000000,31.8129,33.4272,31.8129,33.1145,415146.92287404,0
CDR,D,20000529,000000,34.3329,37.2112,34.3329,37.2112,1191336.4583886,0
CDR,D,20000530,000000,37.6824,40.2123,37.0974,37.6081,868536.23353864,0
CDR,D,20000531,000000,38.787,38.787,36.6263,37.6081,688345.80489992,0
CDR,D,20000601,000000,38.787,39.8154,38.4,39.6174,1284499.4897461,0
CDR,D,20000602,000000,38.7108,38.7108,37.4092,38.3148,730810.29293819,0
CDR,D,20000605,000000,38.4,38.4,36.5035,36.8242,467843.86635834,0
CDR,D,20000606,000000,35.5216,35.7196,33.8232,34.2191,852535.89814186,0
CDR,D,20000607,000000,33.8974,36.8242,33.8974,36.4283,578422.68237007,0
CDR,D,20000608,000000,37.2963,38.787,37.2963,38.004,836374.92289358,0
CDR,D,20000609,000000,38.4,39.4194,37.8813,38.3148,781151.18526726,0
CDR,D,20000612,000000,38.004,38.004,36.8242,36.8994,210937.30033982,0
CDR,D,20000613,000000,36.8242,37.4092,35.9938,36.1066,362905.63079241,0
CDR,D,20000614,000000,37.6081,38.202,37.2112,37.2112,285683.32633338,0
CDR,D,20000615,000000,37.6081,37.6081,37.0133,37.2112,162487.71494153,0
CDR,D,20000616,000000,37.2963,37.2963,36.6263,36.6263,235888.00331127,0
CDR,D,20000619,000000,36.4283,36.4283,35.5969,35.7196,152407.81683875,0
CDR,D,20000620,000000,37.8061,38.004,37.2963,37.6824,256528.70875777,0
CDR,D,20000621,000000,37.8061,37.8061,37.0133,37.4092,337569.99836549,0
CDR,D,20000623,000000,37.0974,37.6824,37.0974,37.4943,119986.85561613,0
CDR,D,20000626,000000,38.004,41.5901,38.004,41.1932,593606.68443348,0
CDR,D,20000627,000000,41.788,43.1658,40.9952,41.3911,1231099.3680439,0
CDR,D,20000628,000000,41.3911,41.788,40.6082,41.788,506519.67865386,0
CDR,D,20000629,000000,41.788,41.788,39.3818,39.8154,488447.19020418,0
CDR,D,20000630,000000,40.2123,40.2123,37.8061,37.8061,536548.21743413,0
CDR,D,20000703,000000,38.0793,39.3056,38.0793,38.7108,438225.51487181,0
CDR,D,20000704,000000,38.9849,38.9849,38.004,38.3148,355928.40554456,0
CDR,D,20000705,000000,37.8813,38.4,36.8242,36.8242,449095.47815615,0
CDR,D,20000706,000000,36.6263,36.6263,35.3989,36.2303,236241.61304726,0
CDR,D,20000707,000000,37.0133,37.0133,35.7948,36.6263,147557.3015745,0
CDR,D,20000710,000000,37.2112,37.2112,35.9938,36.1066,119635.2665072,0
CDR,D,20000711,000000,35.9938,35.9938,34.7288,34.9278,168173.75949625,0
CDR,D,20000712,000000,35.9938,37.6824,35.9938,37.2112,340932.32179799,0
CDR,D,20000713,000000,37.6081,37.6081,36.7015,36.8242,208884.34324401,0
CDR,D,20000714,000000,37.0133,37.4092,35.7948,36.2303,197046.4995966,0
CDR,D,20000717,000000,36.4283,36.6263,36.1066,36.2303,134480.81353759,0
CDR,D,20000718,000000,36.2303,38.004,36.2303,36.8994,295254.02641634,0
CDR,D,20000719,000000,37.0133,38.5128,36.8994,37.4092,264762.76403868,0
CDR,D,20000720,000000,37.4092,37.6081,36.8242,36.8994,250774.97319645,0
CDR,D,20000721,000000,37.2963,37.2963,36.2303,36.5035,176094.61758243,0
CDR,D,20000724,000000,36.2303,36.2303,35.5969,35.9087,105110.99917979,0
CDR,D,20000725,000000,35.7948,35.7948,35.003,35.1257,134393.92657389,0
CDR,D,20000726,000000,35.003,35.003,32.8403,33.0383,202441.57385427,0
